SOURCE_ID,WAVE_ID,YEAR,MONTH,DAY,REGION_CODE,COUNTRY,STATE/PROVINCE,LOCATION,LATITUDE,LONGITUDE,TRAVEL_TIME_HOURS,TRAVEL_TIME_MINUTES,VALIDITY,MEASUREMENT_TYPE,PERIOD,FIRST_MOTION,MAXIMUM_HEIGHT,HORIZONTAL_INUNDATION,INJURIES,INJURY_ESTIMATE,FATALITIES,FATALITY_ESTIMATE,DAMAGE_MILLIONS_DOLLARS,DAMAGE_ESTIMATE,HOUSES_DAMAGED,HOUSE_DAMAGE_ESTIMATE,HOUSES_DESTROYED,HOUSE_DESTRUCTION_ESTIMATE
163,92,1530,9,1,74,VENEZUELA,,CUMANA,10.483,-64.2,,,,1,,,6,,,,,,,1,11,,,
165,96,1531,1,26,73,PORTUGAL,,LISBON,38.68333,-9.31666,,,,1,,,,,,,,,,1,5,,,
3575,15740,1531,1,,84,CHINA,,"GUICHI, ANHUI PROVINCE",30.658,117.483,,,,7,,,,,,,,,,,23,,,
166,10925,1534,,,50,ISRAEL,,PALESTINE,,,,,,1,,,,,,,,,,,7,,,
167,28178,1537,,,88,MEXICO,,COAST OF MEXICO,,,,,,1,,,,,,,,,,,21,,,
3120,10926,1538,9,26,50,ITALY,,POZZUOLI,,,,,,1,,,,,,,,,,,14,,,
168,97,1539,11,24,74,HONDURAS,,CABO DE HIGUERAS,16.017,-86.033,,,,1,,,,,,,,,,,14,,,
169,7642,1541,12,25,74,VENEZUELA,,NUEVA CADIZ,10.817,-64.183,,,,1,,,,,,,,,,2,6,,,
5404,18940,1542,12,10,50,ITALY,SICILY,AUGUSTA,37.2167,15.2167,,,,1,,,,,,,,,,,20,,,
170,99,1543,,,74,VENEZUELA,,CUMANA,10.483,-64.2,,,,1,,,,,,,,,,1,10,,,
170,7643,1543,,,74,VENEZUELA,,PUNTA DE ARAYA,10.633,-64.3,,,,1,,,,,,,,,,1,15,,,
171,28206,1545,2,7,85,JAPAN,,"IZU PENINSULA, HONSHU",34.8,139,,,,1,,,,,,,,,,,16,,,
173,10927,1546,1,14,50,ISRAEL,,GAZA - JAFFA,31.5,34.467,,,,1,,,,,,,,3,,,5,,,
174,25328,1556,10,21,84,SOUTH KOREA,,"ANSAN,  CHUNGCHONG",36.8741,126.2116,,,,1,,,,,,,,,,,10,,,
174,25329,1556,10,21,84,SOUTH KOREA,,"ISAN,  CHUNGCHONG",36.8797,126.6169,,,,1,,,,,,,,,,,15,,,
176,19454,1562,7,25,85,JAPAN,,YATSUSHIRO,32.517,130.567,,,,1,,,,,,,,,,,22,,,
176,19455,1562,7,25,85,JAPAN,,HIGO,32.5,130.6,,,,1,,,,,,,,,,,9,,,
3121,10928,1562,10,20,50,ITALY,,REGGIO DI CALABRIA,38.1,15.65,,,,1,,,,,,,,,,,14,,,
178,100,1562,10,28,89,CHILE,CONCEPCION,OLD CONCEPCION,-36.733,-72.983,,,,1,,,,,,,,3,,3,15,,,
3122,10929,1564,7,20,50,FRANCE,,VALLEY OF THE RIVER LA VESUBIE,,,,,,1,,,,,,,,,,,1,,,
179,101,1570,2,8,89,CHILE,CONCEPCION,OLD CONCEPCION,-36.733,-72.983,,,,1,,F,,,,,2000,4,,3,17,,,
181,10411,1571,5,20,85,JAPAN,WAKAYAMA,TAKADA,37.12,138.24,,,?,1,,,,,,,,,,,19,,,
182,102,1571,11,1,73,NETHERLANDS,,HOLLAND,,,,,,1,,,,,,,,,,,9,,,
185,31657,1575,12,16,89,CHILE,VALDIVIA,LAKE RINIUE,-39.8,-72.4,,,,7,,,,,,,1200,4,,,21,,,
185,104,1575,12,16,89,CHILE,VALDIVIA,VALDIVIA,-39.8,-73.233,,,,1,,,,,,,100,2,,2,2,,,2
185,103,1575,12,16,89,CHILE,CONCEPCION,OLD CONCEPCION,-36.733,-72.983,,,,1,,,,,,,,,,,11,,,
186,16353,1580,1,,84,NORTH KOREA,,KOGEN,40.025,127.956,,,,1,,,,,,,,,,,23,,,
187,15647,1580,4,6,73,FRANCE,,"BOULOGNE, FRANCE",50.725,1.614,,,,1,,,,,,,,,,,1,,,
187,106,1580,4,6,73,UK,,"SANDWICH, UNITED KINGDOM",51.283,1.333,,,,1,,,,,,,,,,,9,,,
187,105,1580,4,6,73,UK,,"DOVER, UNITED KINGDOM",51.133,1.316,,,,1,,,,,,,,,,,17,,,
187,15644,1580,4,6,73,FRANCE,,"CALAIS, FRANCE",50.957,1.852,,,,1,,,,,,,,,,,3,,,
3681,16218,1582,1,22,89,PERU,,CAMANA,-16.623,-72.711,,,,1,,,,,,,,,,,16,,,
5410,19006,1584,3,17,89,PERU,,CHINCHA,-13.469,-76.19,,,,1,,,,,,,,,,,22,,,
188,10412,1585,6,11,85,JAPAN,MIYAGI,"TOKURA VILLAGE, MOTOYOSHI COUNTY",38.8,141.5,,,,1,,,2,,,,,,,,23,,,
191,7998,1586,1,18,85,JAPAN,AICHI,TSUSHIMA,35.167,136.717,,,,1,,,,,,,,3,,2,20,,,
191,7999,1586,1,18,85,JAPAN,MIE,OMINATO (ISE),34.517,136.75,,,,1,,,,,,,,3,,2,7,,,
191,7997,1586,1,18,85,JAPAN,MIE,NAGASHIMA,35.083,136.7,,,,1,,,,,,,,3,,2,6,,,
191,8000,1586,1,18,85,JAPAN,SHIGA,NAGAHAMA,35.383,136.267,,,,1,,,,,,,,3,,2,16,,,
194,29557,1586,7,10,89,PERU,,TRUJILLO,-8.112,-79.0288,,,,1,,,,,,,,,,,20,,,
194,113,1586,7,10,89,PERU,,CALLAO,-12.05,-77.15,,,,1,,,24,250,,,,,,1,13,,,
194,111,1586,7,10,85,JAPAN,MIYAGI,MIYAGI (NE HONSHU),38.45,141.6,,,,1,,,2,,,,,,,,18,,,
194,112,1586,7,10,85,JAPAN,MIYAGI,SHIZUKAWA,38.72,141.45,,,,1,,,2.5,,,,,,,,14,,,
194,114,1586,7,10,89,PERU,,LIMA,-12.1,-77.13,,,,1,,,26,10000,,,,,,1,7,,,
194,10244,1586,7,10,85,JAPAN,MIYAGI,TOKURA SANRIKU (MIYAGI PREFECTURE),,,,,,1,,,2.5,,,,,,,,12,,,
3686,16222,1587,7,9,89,PERU,,SECHURA,-5.553,-80.82,,,,1,,,,,,,,,,2,12,,,
197,117,1589,3,21,85,JAPAN,SHIZUOKA,SURUGA-WAN,34.83,138.58,,,,1,,,,,,,,3,,3,20,,,3
197,116,1589,3,21,85,JAPAN,AICHI,MIKAWA,34.7,137.13,,,,1,,,,,,,,3,,3,23,3,,3
197,118,1589,3,21,85,JAPAN,SHIZUOKA,TOTOMI,34.967,138.383,,,,1,,,,,,,,3,,3,6,,,3
198,19010,1590,,,89,PERU,,CAMANA,-16.623,-72.711,,,,1,,,,,,,,,,3,12,3,,3
199,119,1591,7,26,73,AZORES (PORTUGAL),,"ILHA DE SAO MIGUEL, AZORES",37.78,-25.5,,,,1,,,,,,,,,,1,3,,,
3123,10930,1594,,,50,ITALY,CAMPANIA,BAY OF NAPLES,40.83,14.25,,,,1,,,,,,,,,,,17,,,
203,120,1596,9,4,85,JAPAN,OITA,"URYU-JIMA ISLAND, BEPPU BAY",33.3,131.5,,,,1,,,5,,,,708,3,,3,17,,,3
203,122,1596,9,4,85,JAPAN,OITA,SAGANOSEKI,33.2411,131.8722,,,,1,,,,,,,,,,1,20,,80,1
204,123,1597,9,10,85,JAPAN,OITA,"HISAMITSUJIMA ISLAND, BEPPU BAY",33.3,131.5,,,,1,,,2,,,,40,1,,,11,,,
3124,10935,1601,,,50,,,HERACLEON,,,,,,1,,,,,,,,,,,17,,,
207,10413,1602,2,8,85,JAPAN,CHIBA,BOSO PENINSULA,34.9,139.85,,,,1,,,,,,,,,,,19,,,
207,124,1602,2,18,85,JAPAN,CHIBA,"KAZUSA, AWA",35.1,140.4,,,,1,,,,,,,,3,,,8,,,
209,10414,1603,,,85,JAPAN,MIE,KUMANONADA SEA,33.7,136.5,,,,1,,,2,,,,,,,,1,,,
212,126,1604,11,24,89,PERU,,CAMANA,-16.623,-72.711,,,,1,,,,2000,,,40,1,,1,18,,,
212,10678,1604,11,24,89,PERU,,ILO,-17.639,-71.338,,,,1,,,3.5,2000,,,11,1,,1,5,,,
212,127,1604,11,24,89,CHILE,CONCEPCION,OLD CONCEPCION,-36.733,-72.983,,,,1,,,5,300,,,,,,1,12,,,
212,125,1604,11,24,89,CHILE,ARICA,ARICA,-18.467,-70.333,,,,1,,,,100,,,23,1,,2,5,,,3
212,128,1604,11,24,89,PERU,,PISCO,-13.71,-76.22,,,,1,,,,,,,,,,,12,,,
212,10677,1604,11,24,89,PERU,,CALLAO,-12.05,-77.15,,,,1,,,,,,,,,,,14,,,
3548,15705,1604,12,29,84,CHINA,,"SHAXIAN, FUJIAN PROVINCE",26.402,117.791,,,,7,,,,,,,,,,,16,,,
3548,15704,1604,12,29,84,CHINA,,"QUANZHOU, FUJIAN PROVINCE",24.914,118.586,,,,1,,,,,,,,,,,13,,,
2954,10415,1605,2,3,85,JAPAN,SHIZUOKA,ARAI,34.6833,137.5667,,,,1,,,,,,,,,,1,10,,80,2
216,131,1605,2,3,85,JAPAN,KOCHI,KANNOURA,33.533,134.3,,,,1,,,6,,,,350,3,,,21,,,
216,133,1605,2,3,85,JAPAN,KANAGAWA,HIRO,34.0333,135.1833,,,,1,,,,,,,,,,2,16,,700,3
216,135,1605,2,3,85,JAPAN,KOCHI,SAKIHAMA,33.3833,134.2167,,,,1,,,10,,,,50,1,,,4,,,
216,19612,1605,2,3,85,JAPAN,,SUSAKI,33.367,133.283,,,,1,,,,,,,20,1,,,21,,,
216,19508,1605,2,3,85,JAPAN,TOKUSHIMA,TOMOURA,33.5833,134.3667,,,,1,,,5,,,,100,2,,,15,,,
216,138,1605,2,3,85,JAPAN,TOKUSHIMA,SHISHIKUI,33.567,134.317,,,,1,,,6,,,,136,3,,,15,,,
216,19507,1605,2,3,85,JAPAN,WAKAYAMA,MISAKI,33.433,135.75,,,,1,,,,,,,153,3,,,12,,,
216,137,1605,2,3,85,JAPAN,KOCHI,CAPE MUROTO,33.2833,134.15,,,,1,,,10,,,,400,3,,,23,,,
216,19475,1605,2,3,85,JAPAN,KUMAMOTO,KYUSHU ISLAND,33,131,,,,1,,,,,,,,1,,,21,,,
2954,19476,1605,2,3,85,JAPAN,SHIZUOKA,NISHINA VILLAGE,34.7667,138.7667,,,,1,,,,1200,,,,,,,22,,,
2954,19477,1605,2,3,85,JAPAN,MIE,ISE BAY,34.75,136.75,,,,1,,,,,,,,,,,8,,,
2954,19473,1605,2,3,85,JAPAN,MIE,ISE-SHIMA,34.455,136.9,,,,1,,,,,,,1001,4,,,23,,,
2954,19474,1605,2,3,85,JAPAN,CHIBA,BOSO,34.9,139.85,,,,1,,,,,,,,,,1,20,,,
2954,139,1605,2,3,85,JAPAN,KANAGAWA,MIURA,35.14,139.6192,,,,1,,,,,,,153,3,,,7,,,
2954,134,1605,2,3,85,JAPAN,TOKYO,HACHIJO ISLAND,33.1,139.77,,,,1,,,,,,,57,2,,2,16,,,3
216,132,1605,2,3,85,JAPAN,TOKUSHIMA,AWA,34.06,134.6,,,,1,,,7,,,,,,,,21,,,
219,10416,1606,1,23,85,JAPAN,TOKYO,HACHIJO ISLAND,33.1,139.77,,,,1,,,,,,,,,,,16,,,
5570,30381,1607,1,30,73,UK,,PETERSTONE,51.515,-3.055,,,,1,,,,,,,,,,,7,,,
5570,30369,1607,1,30,73,UK,,BURNHAM-ON-SEA,51.24,-3,,,,1,,,,,,,,,,,10,,,
5570,30383,1607,1,30,73,UK,,NASH,51.548,-2.945,,,,1,,,,,,,,,,,3,,,
5570,30384,1607,1,30,73,UK,,REDWICK,51.552,-2.85,,,,1,,,,,,,,,,,12,,,
5570,30385,1607,1,30,73,UK,,BREAN,51.3,-3.01,,,,1,,,,,,,,,,,2,,,
5570,30386,1607,1,30,73,UK,,BARNSTAPLE,51.08,-4.06,,,,1,,,,,,,500,3,,,16,,,
5570,30387,1607,1,30,73,UK,,WISBECH,52.665,0.15,,,,1,,,,,,,,,,,17,,,
5570,30388,1607,1,30,73,UK,,KINGS LYNN,52.755,0.4,,,,1,,,,,,,,,,,6,,,
5570,30366,1607,1,30,73,UK,,BRIDGWATER,51.13,-3,,,,1,,,,,,,,,,,16,,,
5570,30374,1607,1,30,73,UK,,WESTON-SUPER-MARE,51.345,-2.98,,,,1,,,,,,,,,,,14,,,
5570,30375,1607,1,30,73,UK,,KEWSTOKE,51.365,-2.96,,,,1,,,,,,,,,,,4,,,
5570,30376,1607,1,30,73,UK,,PUXTON,51.365,-2.854,,,,1,,,,,,,,,,,15,,,
5570,30377,1607,1,30,73,UK,,YATTON,51.386,-2.82,,,,1,,,,,,,,,,,11,,,
5570,30378,1607,1,30,73,UK,,KINGSTON SEYMOUR,51.395,-2.86,,,,1,,,7.74,,,,,,,,21,,,
5570,30379,1607,1,30,73,UK,,CLEVEDON,51.44,-2.86,,,,1,,,,,,,,,,,14,,,
5570,30380,1607,1,30,73,UK,,AVONMOUTH,51.5,-2.73,,,,1,,,,,,,,,,,23,,,
5570,30370,1607,1,30,73,UK,,BERROW,51.265,-3.01,,,,1,,,,,,,,,,,13,,,
5570,30371,1607,1,30,73,UK,,LYMPSHAM,51.28,-2.96,,,,1,,,,,,,,,,,11,,,
5570,30372,1607,1,30,73,UK,,UPHILL,51.32,-2.98,,,,1,,,,,,,,,,,14,,,
5570,30373,1607,1,30,73,UK,,BANWELL,51.325,-2.865,,,,1,,,,,,,,,,,2,,,
5570,30367,1607,1,30,73,UK,,GLASTONBURY,51.15,-2.72,,,,1,,,,,,,,,,,5,,,
5570,30368,1607,1,30,73,UK,,HUNTSPILL,51.2,-3,,,,1,,,,,,,,,,,5,,,
5570,30382,1607,1,30,73,UK,,GOLDCLIFF,51.54,-2.92,,,,1,,,7.14,,,,,,,,2,,,
222,10514,1608,7,1,83,INDONESIA,NORTH MALUKU,MAKIAN ISLAND,0.33,127.43,,,,1,,,,,,,,1,,,8,,,
3125,10936,1609,4,,50,GREECE,,ISLAND OF RHODES,36.167,28,,,,1,,,,,,,,,,,15,,,
226,140,1611,12,2,85,JAPAN,HOKKAIDO,DATE DOMINION,42.4681,140.8681,,,,1,,,,,,,1783,4,,,2,,,
226,141,1611,12,2,85,JAPAN,AOMORI,TSUGORU PENINSULA,40.83,140.73,,,,1,,,,,,,3000,4,,,11,,,
226,142,1611,12,2,85,JAPAN,IWATE,TARO,39.76,141.97,,,,1,,,25,1200,,,,,,,20,,,
226,144,1611,12,2,85,JAPAN,IWATE,YAMADA,39.467,141.95,,,,1,,,25,,,,,,,,3,,,
226,19479,1611,12,2,85,JAPAN,IWATE,MIYAKO,39.65,141.983,,,,1,,,9,,,,,,,,7,,,
226,19480,1611,12,2,85,JAPAN,IWATE,OKIRAI,39.117,141.817,,,,1,,,9,,,,,,,,4,,,
226,19481,1611,12,2,85,JAPAN,IWATE,RYORI,39.03,141.87,,,,1,,,7,,,,,,,,12,,,
226,18959,1611,12,2,85,JAPAN,MIYAGI,IWANUMA,38.13,140.87,,,,1,,,7,4000,,,,1,,,21,,,
226,19478,1611,12,2,85,JAPAN,IWATE,KOYADORI,39.427,142.015,,,,1,,,25,,,,,,,,15,,,
226,19482,1611,12,2,85,JAPAN,FUKUSHIMA,NAKAMURA,37.817,140.983,,,,1,,,6,,,,,,,,3,,,
226,19279,1611,12,12,85,JAPAN,MIYAGI,SENDAI,38.267,141.033,,,,1,,,,,,,,,,,18,,,
2328,145,1612,11,8,50,GREECE,,ISLAND OF CRETE,35.5,25.5,,,,1,,,,,,,,,,,16,,,
3126,10937,1613,8,25,50,ITALY,,"NASO, MESSINA",38.15,14.78,,,,1,,,,,,,,,,,1,,,
228,146,1614,11,26,85,JAPAN,NIIGATA,TAKADA,37.1,138.25,,,,1,,,,,,,,3,,,8,,,
2289,25852,1615,6,5,40,UKRAINE,,FEODOSIYA,45.033,35.383,,,,1,,,,,,,,,,,23,,,
230,10738,1615,9,16,89,CHILE,ARICA,ARICA,-18.48,-70.33,,,,1,,,,,,,,,,,8,,,
231,147,1616,9,9,85,JAPAN,IWATE,KAMAISHI,39.267,141.883,,,,1,,,,,,,,3,,,23,,,
231,148,1616,9,9,85,JAPAN,IWATE,OTSUCHI,39.35,141.917,,,,1,,,,,,,,3,,,20,,,
231,149,1616,9,9,85,JAPAN,IWATE,UNOSUMAI (KAMAISHI),39.267,141.883,,,,1,,,,,,,,3,,,14,,,
233,152,1616,12,6,85,JAPAN,IWATE,UNOSUMAI (KAMAISHI),39.267,141.883,,,,1,,,,,,,100,2,,,7,,,
233,28207,1616,12,6,85,JAPAN,,YOKKAICHIKO,37.9667,138.35,,,,1,,,,,,,,,,,22,,,
233,150,1616,12,6,85,JAPAN,IWATE,KAMAISHI,39.267,141.883,,,,1,,,,,,,100,2,,,17,,,
233,151,1616,12,6,85,JAPAN,IWATE,OTSUCHI,39.35,141.917,,,,1,,,,,,,100,2,,,19,,,
235,153,1619,5,1,85,JAPAN,,MUGISHIMA,,,,,,1,,,,,,,,,,,17,,,
236,154,1622,5,5,50,GREECE,,ISLAND OF ZAKYNTHOS (ZAKINTHOS),37.79,20.9,,,,1,,,,,,,,,,,1,,,
3127,10938,1624,3,19,50,ITALY,,DELTA OF THE PO,,,,,,1,,,,,,,,,,,22,,,
3128,10939,1627,7,30,50,ITALY,,GARGANO PENINSULA,,,,,,1,,,,,,,,,,,18,,,
238,16221,1627,9,14,85,JAPAN,CHIBA,AWA,35.11,140.1,,,,1,,,,,,,,,,,20,,,
238,16220,1627,9,14,85,JAPAN,CHIBA,WADA,35.033,140.833,,,,1,,,,,,,,,,,12,,,
238,155,1627,9,14,84,PHILIPPINES,,"CAGAYAN, W. LUZON",18.3,121.8,,,,1,,,,4800,,,,,,,3,,,
238,29947,1627,9,14,84,PHILIPPINES,ILOCOS NORTE,BANGUI,18.52,120.7,,,,1,,,,4000,,,,,,,18,,,
3789,156,1629,3,9,50,GREECE,,KYTHIRA ISLAND,36.25,23,,,,1,,,,,,,,,,,10,,,
243,157,1629,8,1,83,INDONESIA,MALUKU,"BANDANAIRA (BANDA-NEIRA), BANDA IS.",-4.529,129.9,,,,1,,,16,,,,,,,,8,,,
243,159,1629,8,1,83,INDONESIA,MALUKU,"FORT NASSAU, BANDA ISLAND",-4.529,129.898889,,,,1,,,16,,,,,,,2,13,,,2
243,160,1629,8,1,83,INDONESIA,MALUKU,"LONTOR, BANDA ISLANDS",-4.55,129.867,,,,1,,,4,,,,,,,1,2,,,
3129,10940,1631,12,17,50,ITALY,CAMPANIA,BAY OF NAPLES,40.83,14.25,,,,1,,,,,,,,,,,7,,,
245,28208,1633,3,1,85,JAPAN,KANAGAWA,SAGAMI BAY,35.2,139.5,,,,1,,,,,,,,,,,16,,,
245,161,1633,3,1,85,JAPAN,SHIZUOKA,ATAMI,35.089,139.069,,,,1,,,,,,,,,,2,6,,,
245,28209,1633,3,1,85,JAPAN,SHIZUOKA,"IZU PENINSULA, HONSHU",34.8,139.06,,,,1,,,,,,,,,,,12,,,
246,162,1633,5,14,89,CHILE,CHILOE,"FORT CARELMAPU, ISLA DE CHILOE",-41.7497,-73.7083,,,,1,,,,,,,,1,,1,15,,,1
248,16149,1633,11,5,50,EGYPT,,NILE RIVER,31.2,29.919,,,,1,,,,,,,,,,,10,,,
248,163,1633,11,5,50,GREECE,,ISLAND OF ZAKYNTHOS (ZAKINTHOS),37.79,20.9,,,,1,,,,,,,,,,1,11,,,
3549,15706,1634,3,,84,CHINA,,"LUOTIAN, HUBEI PROVINCE",30.783,115.333,,,,7,,,1,,,,,,,,13,,,
249,25523,1636,7,31,84,SOUTH KOREA,,PUSAN,35.1,129.04,,,,1,,,,,,,,,,,2,,,
3130,26190,1636,9,30,50,GREECE,,"KEFALLONIA ISLAND, IONIAN ISLANDS",38.17,20.48,,,,7,,,,,,,,,,,20,,,
3131,10942,1638,3,27,50,ITALY,,CALABRIA,,,,,,1,,,,,,,,,,,11,,,
253,164,1640,7,31,85,JAPAN,HOKKAIDO,HIDAKA,42.87,142.46,,,,1,,,,,,,,3,,,2,,,
253,165,1640,7,31,85,JAPAN,SHIZUOKA,UCHIURA BAY,42.13,140.7,,,,1,,,,,,,700,3,,1,16,,20,1
253,19483,1640,7,31,85,JAPAN,HOKKAIDO,TOKACHI,42.3,143.317,,,,1,,,,,,,,,,,10,,,
254,25524,1640,9,16,84,CHINA,,GUANGDONG (KWANGTUNG),23.5306,116.225,,,,1,,,,,,,,,,,14,,,
254,16101,1640,9,16,84,CHINA,,CHIEYANG [JIEYANG],23.533,116.333,,,,1,,,,,,,,,,,1,,,
254,16100,1640,9,16,84,CHINA,,CHENGHAI,23.467,116.75,,,,1,,,,,,,,,,,15,,,
254,16102,1640,9,16,84,CHINA,,CHUOGANG,,,,,,1,,,,,,,,,,,21,,,
255,167,1641,12,21,73,AZORES (PORTUGAL),,"VELAS, ILHA DE SAO JORGE, AZORES",38.68,-28.22,,,,1,,,,,,,,,,,4,,,
256,10417,1642,9,4,85,JAPAN,CHIBA,BOSO PENINSULA,34.9,139.85,,,,1,,,,,,,,,,,18,,,
258,25525,1643,7,25,84,SOUTH KOREA,,KEISHODO,35.5,129.4,,,,1,,,,,,,,,,,10,,,
259,168,1644,10,18,85,JAPAN,AKITA,KISAGATA,39.2167,139.9,,,,1,,,,,,,117,3,,,5,,,
260,16368,1645,11,30,84,PHILIPPINES,,MANILA,14.604,120.982,,,,1,,,,,,,,,,,10,,,
3133,10944,1646,4,5,50,ITALY,TUSCANY,LIVORNO,43.55,10.31,,,,1,,,,,,,,,,,23,,,
262,169,1646,4,5,50,TURKEY,,ISTANBUL (CONSTANTINOPLE),41.019,28.965,,,,1,,,,,,,,,,,9,,,
263,171,1647,5,7,89,PERU,,CALLAO,-12.05,-77.15,,,,1,,,,,,,,,,1,18,,,
263,170,1647,5,7,89,CHILE,ARICA,ARICA,-18.467,-70.333,,,,1,,,,,,,14,1,,1,10,,,
3134,10945,1649,1,,50,ITALY,SICILY,"MESSINA, SICILY",38.18,15.562,,,,1,,,,,,,,,,1,7,,,
268,172,1649,12,9,84,SOUTH KOREA,,CHOLLA PROVINCE,35.5,126.5,,,,1,,,,,,,,,,2,11,,,
269,173,1650,9,29,50,GREECE,,"CYCLADES, SANTO",,,,,,1,,,,,,,,,,,8,,,
269,174,1650,9,29,50,GREECE,,IOS,36.73,25.27,,,,1,,,16,,,,,,,,9,,,
269,175,1650,9,29,50,GREECE,,EAST COAST PATMOS,37.33,26.5,,,,1,,,30,,,,,,,,5,,,
269,176,1650,9,29,50,GREECE,,WEST COAST PATMOS,37.33,26.5,,,,1,,,30,,,,,,,,7,,,
269,177,1650,9,29,50,GREECE,,SIKINOS,,,,,,1,,,,,,,,,,,5,,,
269,178,1650,9,29,50,GREECE,,CRETE,35.5,25,,,,1,,,,,,,,,,,7,,,
269,179,1650,9,29,50,GREECE,,KEA,37.65,24.33,,,,1,,,,,,,,,,,12,,,
273,28436,1650,12,13,85,JAPAN,FUKUI,FUKUI,35.9,136,,,M,1,,,,,,,,,,,8,,,
274,19280,1651,,,85,JAPAN,MIYAGI,WATARI,38.035,140.8511,,,,1,,,,,,,,,,,5,,,
278,25344,1653,7,,84,PHILIPPINES,,MINDORO ISLAND,13.1,121.5,,,,1,,,,,,,,,,,12,,,
281,183,1657,3,15,89,CHILE,CONCEPCION,OLD CONCEPCION,-36.733,-72.983,,,,1,,,,,,,40,1,,3,9,,,3
282,6799,1657,7,9,89,CHILE,VALPARAISO,VALPARAISO,-33.033,-71.633,,,,1,,,,,,,,,,,14,,,
283,10515,1657,12,,83,INDONESIA,MALUKU,AMBON ISLAND,-3.683,128.187,,,,1,,,,,,,,,,,10,,,
285,184,1659,11,11,83,INDONESIA,MALUKU,AMBON BAY,-3.683,128.187,,,,1,,,1.5,,,,,,,,16,,,
288,15707,1661,1,8,84,TAIWAN,,TAINAN,22.99,120.16,,,,1,,,,,,,,,,,10,,,
3135,10946,1661,4,22,50,ITALY,,GULF OF VENICE,45.5,12.5,,,,1,,,,,,,,,,,10,,,
291,28210,1662,10,30,85,JAPAN,SHIZUOKA,"IZU PENINSULA, HONSHU",34.8,139,,,,1,,,,,,,,,,,19,,,
291,185,1662,10,30,85,JAPAN,KUMAMOTO,BEPPU,33.284,131.493,,,,1,,,1,,,,5,1,,1,2,,,
291,19484,1662,10,30,85,JAPAN,KUMAMOTO,KYUSHU ISLAND,33,131,,,,1,,,,,,,,,,,12,,1213,4
293,186,1664,,,85,JAPAN,OKINAWA,RYUKYU ISLAND,27.8,128.2,,,,1,,,,,,,,1,,1,16,,,1
294,187,1666,5,31,85,JAPAN,AICHI,HANDA,34.8833,136.9333,,,,1,,,,,,,,2,,,23,,,
294,28211,1666,5,31,85,JAPAN,,CHITA PENINSULA,34.7,136.97,,,,1,,,,,,,,,,1,9,,,
294,189,1666,5,31,85,JAPAN,AICHI,SHINOJIMA,34.6758,137.004,,,,1,,,,,,,,2,,,2,,,
294,188,1666,5,31,85,JAPAN,AICHI,HIMAKAJIMA,34.705,137.005,,,,1,,,,,,,,,,,14,,,
297,10947,1667,4,6,50,CROATIA,,DUBROVNIK,42.667,18.117,,,,1,,,,,,,,,,,17,,,
297,25878,1667,4,6,50,ITALY,VENETO,VENICE,45.5,12.5,,,,1,,,,,,,,,,,7,,,
297,16217,1667,4,6,50,CROATIA,,MEZZO ISLAND,42.693,17.947,,,,1,,,,,,,,,,1,9,,,
298,10948,1667,11,30,50,TURKEY,,IZMIR [SMYRNA],38.4188,27.12866,,,,1,,,,,,,,,,,22,,,
295,190,1667,,,85,JAPAN,OKINAWA,SUKAMA,25,125.5,,,,1,,,,,,,,,,,11,,,
2440,6951,1668,4,13,75,USA,MA,"BOSTON, MA",42.35,-71.05,,,,7,,,,,,,,,,,8,,,
2440,6952,1668,4,13,75,USA,MA,"SALEM, MA",42.567,-70.917,,,,7,,,,,,,,,,,21,,,
300,15708,1668,7,25,84,CHINA,,CAIJIALOU,32.45,120.867,,,,1,,,,,,,,,,,20,,,
300,15709,1668,7,25,84,CHINA,,WENSHANG,35.728,116.496,,,,7,,,,,,,,,,,20,,,
300,15711,1668,7,25,84,CHINA,,GANYU,34.836,119.119,,,,1,,,,,,,,,,,19,,,
300,15710,1668,7,25,84,CHINA,,PIZHOU,34.311,117.95,,,,7,,,,,,,,,,,18,,,
301,191,1668,7,31,84,NORTH KOREA,,CHOLSAN,39.767,124.633,,,,1,,,,,,,,1,,1,3,,,1
301,25526,1668,7,31,84,NORTH KOREA,,TETSUZAN,37.8169,126.4331,,,,1,,,,,,,,1,,1,12,,,1
304,192,1670,8,19,84,CHINA,,CHIATING (JIADING),31.4,121.25,,,,1,,,,,,,,3,,,1,,,
304,194,1670,8,19,84,CHINA,,PAU SHAN,31.73,121.05,,,,1,,,,,,,,3,,,13,,,
304,25527,1670,8,19,84,CHINA,,NANXIANG,31.2947,121.2983,,,,1,,,,,,,,3,,,14,,,
304,193,1670,8,19,84,CHINA,,LUTIENCHEN,,,,,,1,,,,,,,,3,,,3,,,
304,25528,1670,8,19,84,CHINA,,WUSONG,31.3683,121.4928,,,,1,,,,,,,,3,,,13,,,
305,28212,1670,9,,85,JAPAN,,OSAKA BAY,34.6,135.4,,,,1,,,,,,,,,,,20,,,
307,195,1670,12,17,85,JAPAN,,UNAKAMI,,,,,,1,,,2,,,,,,,,15,,,
3136,10949,1672,4,14,50,ITALY,,RIMINI,44.06,12.59,,,,1,,,,,,,,,,,16,,,
3136,25835,1672,4,14,50,ITALY,,MALAMOCCO,45.373,12.344,,,,1,,,,,,,,,,,13,,,
